Erster	ADJA	erst
mein	PPOSAT	mein
Herr	NN	Herr
,	$,	,
hier	ADV	hier
sehen	VVFIN	sehen
Sie	PPER	Sie
beide	PIS	beide
.	$.	.
–	ADJA	–
–	NN	–
Er	PPER	er
ist	VAFIN	sein
mein	PPOSAT	mein
Herzensfreund	NN	Herzensfreund
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Ihr	PPOSAT	ihr
Herzensfreund	NN	Herzensfreund
?	$.	?
–	NN	–
–	ADJD	–
Und	KON	und
wo	PWAV	wo
war	VAFIN	sein
er	PPER	er
denn	ADV	denn
,	$,	,
dieser	PDS	diese
Ihr	PPOSAT	ihr
Herzensfreund	NN	Herzensfreund
,	$,	,
als	KOUS	als
er	PPER	er
Ihnen	PPER	Sie
die	ART	die
Briefe	NN	Brief
gab	VVFIN	geben
?	$.	?
RAPS	NN	Raps
.	$.	.
Er	PPER	er
war	VAFIN	sein
–	ADJA	–
–	NN	–
er	PPER	er
war	VAFIN	sein
–	ADJA	–
–	NN	–
bei	APPR	bei
guter	ADJA	gut
Gesundheit	NN	Gesundheit
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Das	PDS	die
ist	VAFIN	sein
mir	PPER	ich
von	APPR	von
Herzen	NN	Herz
lieb	PTKVZ	lieb
.	$.	.
Aber	KON	aber
wo	PWAV	wo
war	VAFIN	sein
er	PPER	er
denn	ADV	denn
?	$.	?
wo	PWAV	wo
?	$.	?
RAPS	NN	Raps
.	$.	.
Mein	PPOSAT	mein
Herr	NN	Herr
,	$,	,
er	PPER	er
war	VAFIN	sein
–	ADJA	–
–	NN	–
auf	APPR	auf
der	ART	die
Küste	NN	Küste
von	APPR	von
Paphlagonien	NN	Paphlagonien
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Das	PDS	die
gesteh	VVFIN	gesteh
ich	PPER	ich
!	$.	!
–	ADJA	–
–	NN	–
Daß	KOUS	dass
Sie	PPER	Sie
ihn	PPER	er
kennen	VVINF	kennen
,	$,	,
haben	VAFIN	haben
Sie	PPER	Sie
mir	PRF	ich
schon	ADV	schon
gesagt	VVPP	sagen
;	$.	;
aber	KON	aber
es	PPER	es
versteht	VVFIN	verstehen
sich	PRF	sich
doch	ADV	doch
wohl	ADV	wohl
,	$,	,
von	APPR	von
Person	NN	Person
?	$.	?
RAPS	NN	Raps
.	$.	.
Freilich	ADV	freilich
von	APPR	von
Person	NN	Person
.	$.	.
–	ADJA	–
–	NN	–
Habe	VAFIN	haben
ich	PPER	ich
denn	ADV	denn
nicht	PTKNEG	nicht
so	ADV	so
manche	PIAT	manche
Flasche	NN	Flasche
Kapwein	NN	Kapwein
mit	APPR	mit
ihm	PPER	er
ausgestochen	VVPP	ausstechen
?	$.	?
und	KON	und
zwar	ADV	zwar
auf	APPR	auf
dem	ART	die
Orte	NN	Ort
,	$,	,
wo	PWAV	wo
er	PPER	er
wächst	VVFIN	wachsen
.	$.	.
–	NN	–
Sie	PPER	Sie
wissen	VVFIN	wissen
wohl	ADV	wohl
,	$,	,
mein	PPOSAT	mein
Herr	NN	Herr
,	$,	,
auf	APPR	auf
dem	ART	die
Vorgebirge	NN	Vorgebirge
Kapua	NN	Kapua
,	$,	,
wo	PWAV	wo
sich	PRF	sich
in	APPR	in
dem	ART	die
dreißigjährigen	ADJA	dreißigjährig
Kriege	NN	Krieg
Hannibal	NE	Hannibal
so	ADV	so
voll	ADJD	voll
soff	VVFIN	saufen
,	$,	,
daß	KOUS	dass
er	PPER	er
nicht	PTKNEG	nicht
vor	APPR	vor
Rom	NE	Rom
gehen	VVINF	gehen
konnte	VMFIN	können
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Sie	PPER	Sie
besitzen	VVFIN	besitzen
Gelehrsamkeit	NN	Gelehrsamkeit
,	$,	,
wie	KOUS	wie
ich	PPER	ich
höre	VVFIN	hören
.	$.	.
RAPS	NN	Raps
.	$.	.
So	ADV	so
etwas	PIS	etwas
fürs	APPRART	fürs
Haus	NN	Haus
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Können	VMFIN	können
Sie	PPER	Sie
mir	PRF	ich
nicht	PTKNEG	nicht
sagen	VVINF	sagen
,	$,	,
wie	KOUS	wie
er	PPER	er
aussieht	VVFIN	aussehen
,	$,	,
des	ART	die
Lelio	NE	Lelio
Vater	NN	Vater
?	$.	?
RAPS	NN	Raps
.	$.	.
Wie	KOUS	wie
er	PPER	er
aussieht	VVFIN	aussehen
?	$.	?
–	ADJA	–
–	NN	–
Sie	PPER	Sie
sind	VAFIN	sein
sehr	ADV	sehr
neugierig	ADJD	neugierig
.	$.	.
Doch	KON	doch
ich	PPER	ich
liebe	VVFIN	lieben
die	ART	die
neugierigen	ADJA	neugierig
Leute	NN	Leute
.	$.	.
–	ADJA	–
–	NN	–
Er	PPER	er
ist	VAFIN	sein
ungefähr	ADJD	ungefähr
einen	ART	eine
Kopf	NN	Kopf
größer	ADJD	groß
,	$,	,
als	KOKOM	als
Sie	PPER	Sie
.	$.	.
ANSELMO	NE	Anselmo
bei	APPR	bei
Seite	NN	Seite
.	$.	.
Das	PDS	die
geht	VVFIN	gehen
gut	ADJD	gut
!	$.	!
ich	PPER	ich
bin	VAFIN	sein
abwesend	ADJD	abwesend
größer	ADJD	groß
,	$,	,
als	KOKOM	als
gegenwärtig	ADJD	gegenwärtig
.	$.	.
–	NN	–
Seinen	PPOSAT	sein
Namen	NN	Name
haben	VAFIN	haben
Sie	PPER	Sie
mir	PRF	ich
noch	ADV	noch
nicht	PTKNEG	nicht
gesagt	VVPP	sagen
.	$.	.
Wie	KOUS	wie
heißt	VVFIN	heißen
er	PPER	er
?	$.	?
RAPS	NN	Raps
.	$.	.
Er	PPER	er
heißt	VVFIN	heißen
–	ADJA	–
–	NN	–
vollkommen	ADJD	vollkommen
wie	KOKOM	wie
ein	ART	eine
ehrlicher	ADJA	ehrlich
Mann	NN	Mann
heißen	VVINF	heißen
soll	VMFIN	sollen
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Ich	PPER	ich
möchte	VMFIN	mögen
doch	ADV	doch
hören	VVFIN	hören
–	ADJD	–
–	ADJA	–
RAPS	NN	Raps
.	$.	.
Er	PPER	er
heißt	VVFIN	heißen
–	ADJA	–
–	NN	–
er	PPER	er
heißt	VVFIN	heißen
nicht	PTKNEG	nicht
wie	KOKOM	wie
sein	PPOSAT	sein
Sohn	NN	Sohn
–	ADJA	–
–	NN	–
er	PPER	er
würde	VAFIN	werden
aber	ADV	aber
besser	ADJD	gut
getan	VVPP	tun
haben	VAFIN	haben
,	$,	,
wenn	KOUS	wenn
er	PPER	er
so	ADV	so
hieße	VVFIN	heißen
;	$.	;
–	ADJA	–
–	ADJA	–
sondern	KON	sondern
er	PPER	er
heißt	VVFIN	heißen
–	ADJA	–
–	NN	–
daß	KOUS	dass
dich	PPER	du
!	$.	!
ANSELMO	NE	Anselmo
.	$.	.
Nun	ADV	nun
?	$.	?
RAPS	NN	Raps
.	$.	.
Ich	PPER	ich
glaube	VVFIN	glauben
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
den	ART	die
Namen	NN	Name
vergessen	VVPP	vergessen
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Den	ART	die
Namen	NN	Name
eines	ART	eine
Freundes	NN	Freund
?	$.	?
–	ADJA	–
–	ADJA	–
RAPS	NN	Raps
.	$.	.
Nur	ADV	nur
Geduld	NN	Geduld
!	$.	!
jetzt	ADV	jetzt
läuft	VVFIN	laufen
er	PPER	er
mir	PRF	ich
auf	APPR	auf
der	ART	die
Zunge	NN	Zunge
herum	PTKVZ	herum
.	$.	.
Nennen	VVFIN	nennen
Sie	PPER	Sie
mir	PRF	ich
doch	ADV	doch
geschwind	ADJD	geschwind
einen	PIS	eine
,	$,	,
der	PRELS	die
etwa	ADV	etwa
so	ADV	so
klingt	VVFIN	klingen
.	$.	.
Er	PPER	er
fängt	VVFIN	fangen
sich	PRF	sich
auf	APPR	auf
ein	ART	eine
A	NN	A
an	PTKVZ	an
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Arnolph	NE	Arnolph
vielleicht	ADV	vielleicht
?	$.	?
RAPS	NN	Raps
.	$.	.
Nicht	PTKNEG	nicht
Arnolph	NE	Arnolph
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Anton	NE	Anton
?	$.	?
RAPS	NN	Raps
.	$.	.
Nicht	PTKNEG	nicht
Anton	NE	Anton
.	$.	.
Ans	APPRART	ans
–	NN	–
Ansa	NE	Ansa
–	ADJA	–
Ansi	NN	ansi
–	ADJA	–
–	NN	–
Asi	NE	Asi
–	ADJA	–
–	NN	–
Asinus	NE	Asinus
.	$.	.
Nein	PTKANT	nein
,	$,	,
nicht	PTKNEG	nicht
Asinus	NN	Asinus
,	$,	,
nicht	PTKNEG	nicht
Asinus	NE	Asinus
–	ADJA	–
–	NN	–
Ein	ART	eine
verzweifelter	ADJA	verzweifelt
Namen	NN	Name
!	$.	!
An	APPR	an
–	ADJA	–
Ansel	NN	Ansel
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Anselmo	NE	Anselmo
doch	ADV	doch
wohl	ADV	wohl
nicht	PTKNEG	nicht
?	$.	?
RAPS	NN	Raps
.	$.	.
Recht	ADJD	recht
!	$.	!
Anselmo	NE	Anselmo
.	$.	.
Daß	KOUS	dass
der	ART	die
Henker	NN	Henker
den	ART	die
schurkischen	ADJA	schurkisch
Namen	NN	Name
holte	VVFIN	holen
!	$.	!
ANSELMO	NE	Anselmo
.	$.	.
Das	PDS	die
ist	VAFIN	sein
nicht	PTKNEG	nicht
freundschaftlich	ADJD	freundschaftlich
gesprochen	VVPP	sprechen
.	$.	.
RAPS	NN	Raps
.	$.	.
Ei	NE	ei
!	$.	!
warum	PWAV	warum
bleibt	VVFIN	bleiben
er	PPER	er
auch	ADV	auch
einem	ART	eine
zwischen	APPR	zwischen
den	ART	die
Zähnen	NN	Zahn
stecken	VVINF	stecken
.	$.	.
Ist	VAFIN	sein
das	PDS	die
freundschaftlich	ADJD	freundschaftlich
,	$,	,
wenn	KOUS	wenn
man	PIS	man
sich	PRF	sich
so	ADV	so
lange	ADV	lange
suchen	VVINF	suchen
läßt	VVFIN	lassen
?	$.	?
Dasmal	ADV	Dasmal
will	VMFIN	wollen
ich	PPER	ich
es	PPER	es
ihm	PPER	er
noch	ADV	noch
vergeben	VVINF	vergeben
.	$.	.
–	ADJA	–
–	NN	–
Anselmo	NE	Anselmo
hieß	VVFIN	heißen
er	PPER	er
?	$.	?
nicht	PTKNEG	nicht
?	$.	?
–	NN	–
Ganz	ADV	ganz
recht	ADJD	recht
!	$.	!
Anselmo	NE	Anselmo
.	$.	.
Wie	KOUS	wie
gesagt	VVPP	sagen
,	$,	,
das	PRELS	die
letztemal	ADV	letztemal
habe	VAFIN	haben
ich	PPER	ich
ihn	PPER	er
auf	APPR	auf
der	ART	die
Küste	NN	Küste
von	APPR	von
Paphlagonien	NN	Paphlagonien
gesprochen	VVPP	sprechen
,	$,	,
und	KON	und
zwar	ADV	zwar
in	APPR	in
dem	ART	die
Hafen	NN	Hafen
Gibraltar	NE	Gibraltar
.	$.	.
Er	PPER	er
wollte	VMFIN	wollen
noch	ADV	noch
den	ART	die
Königen	NN	König
von	APPR	von
Gallipoli	NE	Gallipoli
einen	ART	eine
kleinen	ADJA	klein
Besuch	NN	Besuch
abstatten	VVINF	abstatten
.	$.	.
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Den	ART	die
Königen	NN	König
von	APPR	von
Gallipoli	NE	Gallipoli
?	$.	?
Wer	PWS	wer
sind	VAFIN	sein
die	PDS	die
?	$.	?
RAPS	NN	Raps
.	$.	.
Wie	KOUS	wie
,	$,	,
mein	PPOSAT	mein
Herr	NN	Herr
!	$.	!
kennen	VVFIN	kennen
Sie	PPER	Sie
die	ART	die
berühmten	ADJA	berühmt
Brüder	NN	Bruder
nicht	PTKNEG	nicht
,	$,	,
welche	PRELS	welche
über	APPR	über
Gallipoli	NE	Gallipoli
herrschen	VVFIN	herrschen
?	$.	?
die	ART	die
weltbekannten	ADJA	weltbekannt
Dardanellen	NN	Dardanellen
?	$.	?
Sie	PPER	Sie
reiseten	VVFIN	reiseten
vor	APPR	vor
einigen	PIAT	einige
zwanzig	CARD	zwanzig
Jahren	NN	Jahr
in	APPR	in
Europa	NE	Europa
herum	PTKVZ	herum
;	$.	;
und	KON	und
da	ADV	da
hat	VAFIN	haben
er	PPER	er
sie	PPER	sie
kennen	VVINF	kennen
lernen	VVINF	lernen
.	$.	.
ANSELMO	NE	Anselmo
bei	APPR	bei
Seite	NN	Seite
.	$.	.
Die	ART	die
Narrenspossen	NN	Narrenspossen
dauern	VVFIN	dauern
zu	PTKA	zu
lange	ADV	lange
.	$.	.
Ich	PPER	ich
muß	VMFIN	müssen
der	ART	die
Pauke	NN	Pauke
nur	ADV	nur
ein	ART	eine
Loch	NN	Loch
machen	VVINF	machen
,	$,	,
damit	KOUS	damit
ich	PPER	ich
doch	ADV	doch
erfahre	VVFIN	erfahren
,	$,	,
woran	PWAV	woran
ich	PPER	ich
bin	VAFIN	sein
.	$.	.
RAPS	NN	Raps
.	$.	.
Der	ART	die
Hof	NN	Hof
der	ART	die
Dardanellen	NN	Dardanellen
,	$,	,
mein	PPOSAT	mein
Herr	NN	Herr
,	$,	,
ist	VAFIN	sein
einer	PIS	eine
von	APPR	von
den	ART	die
prächtigsten	ADJA	prächtig
in	APPR	in
ganz	ADV	ganz
Amerika	NE	Amerika
,	$,	,
und	KON	und
ich	PPER	ich
weiß	VVFIN	wissen
gewiß	ADJD	gewiss
,	$,	,
mein	PPOSAT	mein
Freund	NN	Freund
Anselmo	NE	Anselmo
wird	VAFIN	werden
daselbst	ADV	daselbst
sehr	ADV	sehr
wohl	ADV	wohl
empfangen	VVPP	empfangen
worden	VAPP	werden
sein	VAINF	sein
.	$.	.
Er	PPER	er
wird	VAFIN	werden
sobald	KOUS	sobald
auch	ADV	auch
nicht	PTKNEG	nicht
wieder	ADV	wieder
wegkommen	VVINF	wegkommen
.	$.	.
Und	KON	und
eben	ADV	eben
deswegen	PAV	deswegen
,	$,	,
weil	KOUS	weil
er	PPER	er
dieses	PDAT	dies
voraussahe	ADJA	voraussahe
,	$,	,
und	KON	und
weil	KOUS	weil
er	PPER	er
wußte	VVFIN	wissen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
gerades	ADJA	gerade
Weges	NN	Weg
hieher	NN	hieher
reisen	VVINF	reisen
würde	VAFIN	werden
,	$,	,
gab	VVFIN	geben
er	PPER	er
mir	PRF	ich
Briefe	NN	Brief
mit	PTKVZ	mit
,	$,	,
um	APPR	um
die	PRELS	die
Seinigen	PPOSAT	seinige
wegen	APPR	wegen
seiner	PPOSAT	sein
langen	ADJA	lang
Abwesenheit	NN	Abwesenheit
zu	PTKZU	zu
beruhigen	VVINF	beruhigen
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Das	PDS	die
war	VAFIN	sein
sehr	ADV	sehr
wohl	ADV	wohl
getan	VVPP	tun
.	$.	.
–	NN	–
Aber	KON	aber
eins	CARD	eins
muß	VMFIN	müssen
ich	PPER	ich
doch	ADV	doch
noch	ADV	noch
fragen	VVFIN	fragen
–	ADJD	–
–	ADJA	–
RAPS	NN	Raps
.	$.	.
So	ADV	so
viel	ADV	viel
als	KOUS	als
Ihnen	PPER	Sie
beliebt	VVFIN	belieben
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Wenn	KOUS	wenn
man	PIS	man
Ihnen	PPER	Sie
,	$,	,
mein	PPOSAT	mein
sonderbarer	ADJA	sonderbar
Herr	NN	Herr
mit	APPR	mit
dem	ART	die
langen	ADJA	lang
Namen	NN	Name
–	ADJA	–
RAPS	NN	Raps
.	$.	.
Lang	ADJD	lang
ist	VAFIN	sein
mein	PPOSAT	mein
Name	NN	Name
,	$,	,
das	PDS	die
ist	VAFIN	sein
wahr	ADJD	wahr
;	$.	;
aber	KON	aber
ich	PPER	ich
führe	VVFIN	fahren|führen
auch	ADV	auch
einen	ART	eine
ganz	ADV	ganz
kleinen	ADJA	klein
,	$,	,
welcher	PRELS	welche
gleichsam	ADJD	gleichsam
die	ART	die
Quintessenz	NN	Quintessenz
von	APPR	von
dem	ART	die
langen	ADJA	lang
ist	VAFIN	sein
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Darf	VMFIN	dürfen
ich	PPER	ich
ihn	PPER	er
wissen	VVINF	wissen
?	$.	?
RAPS	NN	Raps
.	$.	.
Raps	NN	Raps
!	$.	!
ANSELMO	NE	Anselmo
.	$.	.
Raps	NN	Raps
?	$.	?
RAPS	NN	Raps
.	$.	.
Ja	PTKANT	ja
,	$,	,
Raps	NN	Raps
;	$.	;
Ihnen	PPER	Sie
zu	PTKZU	zu
dienen	VVINF	dienen
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Ich	PPER	ich
danke	VVFIN	danken
für	APPR	für
Ihre	PPOSAT	ihr
Dienste	NN	Dienst
,	$,	,
Herr	NN	Herr
Raps	NN	Raps
.	$.	.
RAPS	NN	Raps
.	$.	.
Raps	NN	Raps
will	VMFIN	wollen
eigentlich	ADV	eigentlich
so	ADV	so
viel	PIS	viele
sagen	VVINF	sagen
,	$,	,
als	KOUS	als
der	ART	die
Sohn	NN	Sohn
des	ART	die
Rap	NN	Rap
.	$.	.
Rap	NN	Rap
aber	ADV	aber
hieß	VVFIN	heißen
mein	PPOSAT	mein
Vater	NN	Vater
;	$.	;
und	KON	und
mein	PPOSAT	mein
Großvater	NN	Großvater
Rip	NN	Rip
,	$,	,
von	APPR	von
welchem	PRELS	welche
sich	PRF	sich
denn	ADV	denn
mein	PPOSAT	mein
Vater	NN	Vater
auch	ADV	auch
manchmal	ADV	manchmal
Rips	NN	Rips
zu	PTKZU	zu
nennen	VVINF	nennen
pflegte	VVFIN	pflegen
:	$.	:
so	ADV	so
daß	KOUS	dass
ich	PPER	ich
mich	PRF	ich
gar	ADV	gar
wohl	ADV	wohl
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
mit	APPR	mit
meinen	PPOSAT	mein
Ahnen	NN	Ahne|Ahnen
prahlen	VVINF	prahlen
wollte	VMFIN	wollen
,	$,	,
Rips	NN	Rips
Raps	NN	Raps
nennen	VVINF	nennen
könnte	VMFIN	können
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Nun	ADV	nun
wohl	ADV	wohl
,	$,	,
Herr	NN	Herr
Rips	NN	Rips
Raps	NN	Raps
,	$,	,
–	NN	–
damit	PAV	damit
ich	PPER	ich
wieder	ADV	wieder
auf	APPR	auf
meine	PPOSAT	mein
Frage	NN	Frage
komme	VVFIN	kommen
:	$.	:
–	ADJA	–
–	NN	–
Wenn	KOUS	wenn
man	PIS	man
Ihnen	PPER	Sie
Ihren	PPOSAT	ihr
Freund	NN	Freund
Anselmo	NE	Anselmo
jetzt	ADV	jetzt
zeigte	VVFIN	zeigen
,	$,	,
würden	VAFIN	werden
Sie	PPER	Sie
ihn	PPER	er
wohl	ADV	wohl
wieder	ADV	wieder
erkennen	VVINF	erkennen
?	$.	?
RAPS	NN	Raps
.	$.	.
Wenn	KOUS	wenn
ich	PPER	ich
meine	PPOSAT	mein
Augen	NN	Auge
behielte	VVFIN	behalten
,	$,	,
ohne	KOUI	ohne
Zweifel	NN	Zweifel
.	$.	.
Aber	KON	aber
es	PPER	es
scheint	VVFIN	scheinen
,	$,	,
als	KOKOM	als
ob	KOUS	ob
Sie	PPER	Sie
es	PPER	es
noch	ADV	noch
nicht	PTKNEG	nicht
glauben	VVINF	glauben
wollten	VMFIN	wollen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
den	ART	die
Anselmo	NE	Anselmo
kenne	VVFIN	kennen
.	$.	.
Hören	VVFIN	hören
Sie	PPER	Sie
also	ADV	also
einen	ART	eine
Beweis	NN	Beweis
über	APPR	über
alle	PIAT	alle
Beweise	NN	Beweis
.	$.	.
Nicht	PTKNEG	nicht
allein	ADV	allein
Briefe	NN	Brief
hat	VAFIN	haben
er	PPER	er
mir	PPER	ich
mitgegeben	VVPP	mitgeben
,	$,	,
sondern	KON	sondern
auch	ADV	auch
sechstausend	CARD	sechstausend
Taler	NN	Taler
,	$,	,
die	PRELS	die
ich	PPER	ich
dem	ART	die
Herrn	NN	Herr
Philto	NN	Philto
einhändigen	VVINF	einhändigen
soll	VMFIN	sollen
.	$.	.
Würde	VAFIN	werden
er	PPER	er
das	PDS	die
wohl	ADV	wohl
getan	VVPP	tun
haben	VAFIN	haben
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
nicht	PTKNEG	nicht
sein	PPOSAT	sein
ander	ADV	ander
Ich	PPER	ich
wäre	VAFIN	sein
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Sechstausend	CARD	sechstausend
Taler	NN	Taler
?	$.	?
RAPS	NN	Raps
.	$.	.
In	APPR	in
lauter	ADJD	laut
guten	ADJA	gut
,	$,	,
vollwichtigen	ADJA	vollwichtigen
Dukaten	NN	Dukaten
.	$.	.
ANSELMO	NE	Anselmo
bei	APPR	bei
Seite	NN	Seite
.	$.	.
Nun	ADV	nun
weiß	VVFIN	wissen
ich	PPER	ich
fast	ADV	fast
nicht	PTKNEG	nicht
,	$,	,
was	PRELS	was
ich	PPER	ich
von	APPR	von
dem	ART	die
Kerl	NN	Kerl
denken	VVINF	denken
soll	VMFIN	sollen
.	$.	.
Ein	ART	eine
Betrieger	NN	Betrieger
,	$,	,
der	ART	die
Geld	NN	Geld
bringt	VVFIN	bringen
,	$,	,
das	PDS	die
ist	VAFIN	sein
ja	ADV	ja
wohl	ADV	wohl
ein	ART	eine
sehr	ADV	sehr
wunderbarer	ADJA	wunderbar
Betrieger	NN	Betrieger
.	$.	.
RAPS	NN	Raps
.	$.	.
Aber	ADV	aber
,	$,	,
mein	PPOSAT	mein
Herr	NN	Herr
,	$,	,
wir	PPER	wir
plaudern	VVFIN	plaudern
zu	PTKA	zu
lange	ADV	lange
.	$.	.
Ich	PPER	ich
sehe	VVFIN	sehen
wohl	ADV	wohl
,	$,	,
daß	KOUS	dass
Sie	PPER	Sie
mir	PRF	ich
meine	PPOSAT	mein
Leute	NN	Leute
entweder	KON	entweder
nicht	PTKNEG	nicht
weisen	VVINF	weisen
können	VMINF	können
,	$,	,
oder	KON	oder
nicht	PTKNEG	nicht
wollen	VMINF	wollen
.	$.	.
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Nur	ADV	nur
noch	ADV	noch
ein	ART	eine
Wort	NN	Wort
!	$.	!
–	ADJA	–
–	ADJA	–
Haben	NN	Haben
Sie	PPER	Sie
denn	ADV	denn
,	$,	,
Herr	NN	Herr
Raps	NN	Raps
,	$,	,
das	ART	die
Geld	NN	Geld
bei	APPR	bei
sich	PRF	sich
,	$,	,
das	PRELS	die
Ihnen	PPER	Sie
Anselmo	NE	Anselmo
gegeben	VVPP	geben
hat	VAFIN	haben
?	$.	?
RAPS	NN	Raps
.	$.	.
Ja	PTKANT	ja
.	$.	.
Warum	PWAV	warum
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Und	KON	und
es	PPER	es
ist	VAFIN	sein
ganz	ADV	ganz
gewiß	ADJD	gewiss
,	$,	,
daß	KOUS	dass
Ihnen	PPER	Sie
Anselmo	NE	Anselmo
,	$,	,
des	ART	die
Lelio	NE	Lelio
Vater	NN	Vater
,	$,	,
die	PRELS	die
sechstausend	CARD	sechstausend
Taler	NN	Taler
gegeben	VVPP	geben
hat	VAFIN	haben
?	$.	?
RAPS	NN	Raps
.	$.	.
Ganz	ADV	ganz
gewiß	ADJD	gewiss
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Je	ADV	je
nun	ADV	nun
!	$.	!
so	ADV	so
geben	VVFIN	geben
Sie	PPER	Sie
mir	PPER	ich
sie	PPER	sie
nur	ADV	nur
wieder	ADV	wieder
,	$,	,
Herr	NN	Herr
Raps	NN	Raps
.	$.	.
RAPS	NN	Raps
.	$.	.
Was	PWS	was
soll	VMFIN	sollen
ich	PPER	ich
Ihnen	PPER	Sie
wieder	ADV	wieder
geben	VVINF	geben
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Die	ART	die
sechstausend	CARD	sechstausend
Taler	NN	Taler
,	$,	,
die	PRELS	die
Sie	PPER	Sie
von	APPR	von
mir	PPER	ich
bekommen	VVPP	bekommen
haben	VAFIN	haben
.	$.	.
RAPS	NN	Raps
.	$.	.
Ich	PPER	ich
von	APPR	von
Ihnen	PPER	Sie
sechstausend	CARD	sechstausend
Taler	NN	Taler
bekommen	VVINF	bekommen
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Sie	PPER	Sie
sagen	VVFIN	sagen
es	PPER	es
ja	ADV	ja
selbst	ADV	selbst
.	$.	.
RAPS	NN	Raps
.	$.	.
Was	PWS	was
sag	VVIMP	sagen
ich	PPER	ich
?	$.	?
–	NN	–
Sie	PPER	Sie
sind	VAFIN	sein
–	ADJD	–
–	ADJA	–
Wer	PWS	wer
sind	VAFIN	sein
Sie	PPER	Sie
denn	ADV	denn
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
eben	ADV	eben
der	ART	die
,	$,	,
der	ART	die
Herr	NN	Herr
Rapsen	NN	Rapsen
sechstausend	CARD	sechstausend
Taler	NN	Taler
anvertrauet	VVFIN	anvertrauet
hat	VAFIN	haben
;	$.	;
ich	PPER	ich
bin	VAFIN	sein
Anselmo	NE	Anselmo
.	$.	.
RAPS	NN	Raps
.	$.	.
Sie	PPER	Sie
Anselmo	NE	Anselmo
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Kennen	VVFIN	kennen
Sie	PPER	Sie
mich	PRF	ich
nicht	PTKNEG	nicht
?	$.	?
Die	ART	die
Könige	NN	König
von	APPR	von
Gallipoli	NE	Gallipoli
,	$,	,
die	ART	die
weltberühmten	ADJA	weltberühmt
Dardanellen	NN	Dardanellen
,	$,	,
haben	VAFIN	haben
die	ART	die
Gnade	NN	Gnade
gehabt	VAPP	haben
,	$,	,
mich	PRF	ich
eher	ADV	eher
wieder	ADV	wieder
von	APPR	von
sich	PRF	sich
zu	PTKZU	zu
lassen	VVINF	lassen
,	$,	,
als	KOUS	als
ich	PPER	ich
vermutete	VVFIN	vermuten
.	$.	.
Und	KON	und
weil	KOUS	weil
ich	PPER	ich
denn	ADV	denn
nun	ADV	nun
selbst	ADV	selbst
da	ADV	da
bin	VAFIN	sein
,	$,	,
so	ADV	so
will	VMFIN	wollen
ich	PPER	ich
dem	ART	die
Herrn	NN	Herr
Raps	NN	Raps
fernere	ADJA	fern
Mühe	NN	Mühe
ersparen	VVINF	ersparen
.	$.	.
RAPS	NN	Raps
bei	APPR	bei
Seite	NN	Seite
.	$.	.
Sollte	VMFIN	sollen
man	PIS	man
nicht	PTKNEG	nicht
schwören	VVINF	schwören
,	$,	,
der	ART	die
Mann	NN	Mann
wäre	VAFIN	sein
ein	ART	eine
größrer	ADJA	größrer
Gauner	NN	Gauner
,	$,	,
als	KOUS	als
ich	PPER	ich
selbst	ADV	selbst
!	$.	!
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Besinnen	VVFIN	besinnen
Sie	PPER	Sie
sich	PRF	sich
nur	ADV	nur
nicht	PTKNEG	nicht
lange	ADV	lange
,	$,	,
und	KON	und
geben	VVFIN	geben
Sie	PPER	Sie
mir	PRF	ich
das	ART	die
Geld	NN	Geld
wieder	ADV	wieder
.	$.	.
RAPS	NN	Raps
.	$.	.
Wer	PWS	wer
